surah,ayah,word_pos,arabic_form,verb_kind,speaker,verse_sahih
40,73,2,qiyla,qila,UNCLASSIFIED,"Then it will be said to them, ""Where is that which you used to associate [with Him in worship]"
40,74,4,qaAlu,qalu,Disbelievers,"Other than Allah?"" They will say, ""They have departed from us; rather, we did not used to invoke previously anything."" Thus does Allah put astray the disbelievers."
40,84,4,qaAlu,qalu,UNCLASSIFIED,"And when they saw Our punishment, they said,"" We believe in Allah alone and disbelieve in that which we used to associate with Him."""
41,5,1,qaAlu,qalu,UNCLASSIFIED,"And they say, ""Our hearts are within coverings from that to which you invite us, and in our ears is deafness, and between us and you is a partition, so work; indeed, we are working."""
41,6,1,qulo,qul,GOD->Muhammad (Qul),"Say, O [Muhammad], ""I am only a man like you to whom it has been revealed that your god is but one God; so take a straight course to Him and seek His forgiveness."" And woe to those who associate others with Allah -"
41,9,1,qulo,qul,GOD->Muhammad (Qul),"Say, ""Do you indeed disbelieve in He who created the earth in two days and attribute to Him equals? That is the Lord of the worlds."""
41,11,7,qaAla,qala,UNCLASSIFIED,"Then He directed Himself to the heaven while it was smoke and said to it and to the earth, ""Come [into being], willingly or by compulsion."" They said, ""We have come willingly."""
41,11,14,qaAla,other,UNCLASSIFIED,"Then He directed Himself to the heaven while it was smoke and said to it and to the earth, ""Come [into being], willingly or by compulsion."" They said, ""We have come willingly."""
41,13,3,qulo,qul,GOD->Muhammad (Qul),"But if they turn away, then say, ""I have warned you of a thunderbolt like the thunderbolt [that struck] 'Aad and Thamud."
41,14,13,qaAlu,qalu,Angels,"[That occurred] when the messengers had come to them before them and after them, [saying], ""Worship not except Allah."" They said, ""If our Lord had willed, He would have sent down the angels, so indeed we, in that with which you have been sent, are disbelievers."""
41,15,8,qaAlu,qalu,Angels,"As for 'Aad, they were arrogant upon the earth without right and said, ""Who is greater than us in strength?"" Did they not consider that Allah who created them was greater than them in strength? But they were rejecting Our signs."
41,21,1,qaAlu,qalu,UNCLASSIFIED,"And they will say to their skins, ""Why have you testified against us?"" They will say, ""We were made to speak by Allah, who has made everything speak; and He created you the first time, and to Him you are returned."
41,21,6,qaAlu,qalu,UNCLASSIFIED,"And they will say to their skins, ""Why have you testified against us?"" They will say, ""We were made to speak by Allah, who has made everything speak; and He created you the first time, and to Him you are returned."
41,26,1,qaAla,qala,UNCLASSIFIED,"And those who disbelieve say, ""Do not listen to this Qur'an and speak noisily during [the recitation of] it that perhaps you will overcome."""
41,29,1,qaAla,qala,UNCLASSIFIED,"And those who disbelieved will [then] say, ""Our Lord, show us those who misled us of the jinn and men [so] we may put them under our feet that they will be among the lowest."""
41,30,3,qaAlu,qalu,Angels,"Indeed, those who have said, ""Our Lord is Allah "" and then remained on a right course - the angels will descend upon them, [saying], ""Do not fear and do not grieve but receive good tidings of Paradise, which you were promised."
41,33,10,qaAla,qala,Angels,"And who is better in speech than one who invites to Allah and does righteousness and says, ""Indeed, I am of the Muslims."""
41,43,2,yuqaAlu,qila,UNCLASSIFIED,"Nothing is said to you, [O Muhammad], except what was already said to the messengers before you. Indeed, your Lord is a possessor of forgiveness and a possessor of painful penalty."
41,43,7,qiyla,qila,UNCLASSIFIED,"Nothing is said to you, [O Muhammad], except what was already said to the messengers before you. Indeed, your Lord is a possessor of forgiveness and a possessor of painful penalty."
41,44,5,qaAlu,qalu,UNCLASSIFIED,"And if We had made it a non-Arabic Qur'an, they would have said, ""Why are its verses not explained in detail [in our language]? Is it a foreign [recitation] and an Arab [messenger]?"" Say, ""It is, for those who believe, a guidance and cure."" And those who do not believe - in their ears is deafness, a"
41,44,11,qulo,qul,GOD->Muhammad (Qul),"And if We had made it a non-Arabic Qur'an, they would have said, ""Why are its verses not explained in detail [in our language]? Is it a foreign [recitation] and an Arab [messenger]?"" Say, ""It is, for those who believe, a guidance and cure."" And those who do not believe - in their ears is deafness, a"
41,47,23,qaAlu,qalu,UNCLASSIFIED,"To him [alone] is attributed knowledge of the Hour. And fruits emerge not from their coverings nor does a female conceive or give birth except with His knowledge. And the Day He will call to them, ""Where are My 'partners'?"" they will say, ""We announce to You that there is [no longer] among us any wi"
41,50,9,yaquwla,yaqulu,UNCLASSIFIED,"And if We let him taste mercy from Us after an adversity which has touched him, he will surely say, ""This is [due] to me, and I do not think the Hour will occur; and [even] if I should be returned to my Lord, indeed, for me there will be with Him the best."" But We will surely inform those who disbel"
41,52,1,qulo,qul,GOD->Muhammad (Qul),"Say, ""Have you considered: if the Qur'an is from Allah and you disbelieved in it, who would be more astray than one who is in extreme dissension?"""
42,15,9,qulo,qul,GOD->Muhammad (Qul),"So to that [religion of Allah] invite, [O Muhammad], and remain on a right course as you are commanded and do not follow their inclinations but say, ""I have believed in what Allah has revealed of the Qur'an, and I have been commanded to do justice among you. Allah is our Lord and your Lord. For us a"
42,23,10,qul,qul,GOD->Muhammad (Qul),"It is that of which Allah gives good tidings to His servants who believe and do righteous deeds. Say, [O Muhammad], ""I do not ask you for this message any payment [but] only good will through kinship."" And whoever commits a good deed - We will increase for him good therein. Indeed, Allah is Forgivin"
42,24,2,yaquwlu,yaquluna,UNCLASSIFIED,"Or do they say, ""He has invented about Allah a lie""? But if Allah willed, He could seal over your heart. And Allah eliminates falsehood and establishes the truth by His words. Indeed, He is Knowing of that within the breasts."
42,44,15,yaquwlu,yaquluna,Disbelievers,"And he whom Allah sends astray - for him there is no protector beyond Him. And you will see the wrongdoers, when they see the punishment, saying, ""Is there for return [to the former world] any way?"""
42,45,11,qaAla,qala,Disbelievers,"And you will see them being exposed to the Fire, humbled from humiliation, looking from [behind] a covert glance. And those who had believed will say, ""Indeed, the [true] losers are the ones who lost themselves and their families on the Day of Resurrection. Unquestionably, the wrongdoers are in an e"
43,9,7,yaquwlu,yaquluna,UNCLASSIFIED,"And if you should ask them, ""Who has created the heavens and the earth?"" they would surely say, ""They were created by the Exalted in Might, the Knowing."""
43,13,11,taquwlu,other,UNCLASSIFIED,"That you may settle yourselves upon their backs and then remember the favor of your Lord when you have settled upon them and say. ""Exalted is He who has subjected this to us, and we could not have [otherwise] subdued it."
43,20,1,qaAlu,qalu,Angels,"And they said, ""If the Most Merciful had willed, we would not have worshipped them."" They have of that no knowledge. They are not but falsifying."
43,22,2,qaAlu,qalu,Angels,"Rather, they say, ""Indeed, we found our fathers upon a religion, and we are in their footsteps [rightly] guided."""
43,23,11,qaAla,qala,Angels,"And similarly, We did not send before you any warner into a city except that its affluent said, ""Indeed, we found our fathers upon a religion, and we are, in their footsteps, following."""
43,24,1,qa`la,qala,Disbelievers,"[Each warner] said, ""Even if I brought you better guidance than that [religion] upon which you found your fathers?"" They said, ""Indeed we, in that with which you were sent, are disbelievers."""
43,24,9,qaAlu,qalu,Disbelievers,"[Each warner] said, ""Even if I brought you better guidance than that [religion] upon which you found your fathers?"" They said, ""Indeed we, in that with which you were sent, are disbelievers."""
43,26,2,qaAla,qala,Abraham,"And [mention, O Muhammad], when Abraham said to his father and his people, ""Indeed, I am disassociated from that which you worship"
43,30,4,qaAlu,qalu,Disbelievers,"But when the truth came to them, they said, ""This is magic, and indeed we are, concerning it, disbelievers."""
43,31,1,qaAlu,qalu,Disbelievers,"And they said, ""Why was this Qur'an not sent down upon a great man from [one of] the two cities?"""
43,38,4,qaAla,qala,UNCLASSIFIED,"Until, when he comes to Us [at Judgement], he says [to his companion], ""Oh, I wish there was between me and you the distance between the east and west - how wretched a companion."""
43,46,8,qaAla,qala,Moses,"And certainly did We send Moses with Our signs to Pharaoh and his establishment, and he said, ""Indeed, I am the messenger of the Lord of the worlds."""
43,49,1,qaAlu,qalu,Moses,"And they said [to Moses], ""O magician, invoke for us your Lord by what He has promised you. Indeed, we will be guided."""
43,51,5,qaAla,qala,Pharaoh,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
43,58,1,qaAlu,qalu,Jesus,"And they said, ""Are your gods better, or is he?"" They did not present the comparison except for [mere] argument. But, [in fact], they are a people prone to dispute."
43,63,5,qaAla,qala,Jesus,"And when Jesus brought clear proofs, he said, ""I have come to you with wisdom and to make clear to you some of that over which you differ, so fear Allah and obey me."
43,77,6,qaAla,qala,Malik,"And they will call, ""O Malik, let your Lord put an end to us!"" He will say, ""Indeed, you will remain."""
43,81,1,qulo,qul,GOD->Muhammad (Qul),"Say, [O Muhammad], ""If the Most Merciful had a son, then I would be the first of [his] worshippers."""
43,87,5,yaquwlu,yaquluna,UNCLASSIFIED,"And if you asked them who created them, they would surely say, ""Allah."" So how are they deluded?"
43,89,3,qulo,qul,GOD->Muhammad (Qul),"So turn aside from them and say, ""Peace."" But they are going to know."
44,14,4,qaAlu,qalu,UNCLASSIFIED,"Then they turned away from him and said, ""[He was] taught [and is] a madman."""
44,34,3,yaquwlu,yaquluna,Disbelievers,"Indeed, these [disbelievers] are saying,"
45,14,1,qul,qul,GOD->Muhammad (Qul),"Say, [O Muhammad], to those who have believed that they [should] forgive those who expect not the days of Allah so that He may recompense a people for what they used to earn."
45,24,1,qaAlu,qalu,UNCLASSIFIED,"And they say, ""There is not but our worldly life; we die and live, and nothing destroys us except time."" And they have of that no knowledge; they are only assuming."
45,25,11,qaAlu,qalu,UNCLASSIFIED,"And when Our verses are recited to them as clear evidences, their argument is only that they say, ""Bring [back] our forefathers, if you should be truthful."""
45,26,1,quli,qul,GOD->Muhammad (Qul),"Say, ""Allah causes you to live, then causes you to die; then He will assemble you for the Day of Resurrection, about which there is no doubt, but most of the people do not know."""
